2018-04-13 16:48:19,960 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@3face73e: startup date [Fri Apr 13 16:48:19 CEST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2018-04-13 16:48:20,917 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/joseantoniocarbonell/Desktop/apache-activemq-5.15.3/bin/macosx/../../data/kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-04-13 16:48:20,990 | INFO  | PListStore:[/Users/joseantoniocarbonell/Desktop/apache-activemq-5.15.3/bin/macosx/../../data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2018-04-13 16:48:21,147 | INFO  | Apache ActiveMQ 5.15.3 (localhost, ID:MacBook-Pro.local-62480-1523630901003-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-04-13 16:48:21,171 | INFO  | Listening for connections at: tcp://MacBook-Pro.local:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-04-13 16:48:21,173 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-04-13 16:48:21,178 | INFO  | Listening for connections at: amqp://MacBook-Pro.local:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-04-13 16:48:21,180 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-04-13 16:48:21,184 | INFO  | Listening for connections at: stomp://MacBook-Pro.local:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-04-13 16:48:21,186 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-04-13 16:48:21,190 | INFO  | Listening for connections at: mqtt://MacBook-Pro.local:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-04-13 16:48:21,192 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-04-13 16:48:21,360 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4e879263{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2018-04-13 16:48:21,428 | INFO  | Listening for connections at ws://MacBook-Pro.local:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2018-04-13 16:48:21,429 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-04-13 16:48:21,430 | INFO  | Apache ActiveMQ 5.15.3 (localhost, ID:MacBook-Pro.local-62480-1523630901003-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-04-13 16:48:21,432 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-04-13 16:48:21,810 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2018-04-13 16:48:22,052 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2018-04-13 16:48:22,052 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2018-04-13 16:48:22,103 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2018-04-13 16:48:22,251 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2018-04-13 16:48:22,320 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2018-04-13 16:54:58,042 | INFO  | Apache ActiveMQ 5.15.3 (localhost, ID:MacBook-Pro.local-62480-1523630901003-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-23
2018-04-13 16:54:58,044 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2018-04-13 16:54:58,045 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2018-04-13 16:54:58,046 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2018-04-13 16:54:58,047 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2018-04-13 16:54:58,053 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2018-04-13 16:54:58,057 | INFO  | PListStore:[/Users/joseantoniocarbonell/Desktop/apache-activemq-5.15.3/bin/macosx/../../data/localhost/tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-23
2018-04-13 16:54:58,057 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2018-04-13 16:54:58,058 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2018-04-13 16:54:58,059 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2018-04-13 16:54:58,068 | INFO  | Apache ActiveMQ 5.15.3 (localhost, ID:MacBook-Pro.local-62480-1523630901003-0:1) uptime 6 minutes | org.apache.activemq.broker.BrokerService | Thread-23
2018-04-13 16:54:58,069 | INFO  | Apache ActiveMQ 5.15.3 (localhost, ID:MacBook-Pro.local-62480-1523630901003-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-23
2018-04-13 16:54:58,070 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@3face73e: startup date [Fri Apr 13 16:48:19 CEST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | Thread-23
2018-04-13 16:54:58,074 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | Thread-23
2018-04-13 16:55:03,314 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7d77e5cc: startup date [Fri Apr 13 16:55:03 CEST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2018-04-13 16:55:04,018 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/joseantoniocarbonell/Desktop/apache-activemq-5.15.3/bin/macosx/../../data/kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-04-13 16:55:04,064 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2018-04-13 16:55:04,146 | INFO  | PListStore:[/Users/joseantoniocarbonell/Desktop/apache-activemq-5.15.3/bin/macosx/../../data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2018-04-13 16:55:04,284 | INFO  | Apache ActiveMQ 5.15.3 (localhost, ID:MacBook-Pro.local-62542-1523631304156-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-04-13 16:55:04,330 | INFO  | Listening for connections at: tcp://MacBook-Pro.local:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-04-13 16:55:04,331 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
